gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
1509,195003210INO,NBA,1,1950,3/21/1950,63,1,SHE,Redskins,85,1288.1503,1287.2524,24.737179,INO,Olympians,86,1504.6667,1505.5646,A,L,0.13919222,
1509,195003210INO,NBA,0,1950,3/21/1950,65,1,INO,Olympians,86,1504.6667,1505.5646,46.657097,SHE,Redskins,85,1288.1503,1287.2524,H,W,0.86080778,
1510,195003210ROC,NBA,0,1950,3/21/1950,69,1,ROC,Kings,76,1669.67,1663.249,61.283436,MNL,Lakers,78,1685.027,1691.448,H,L,0.61945713,Tiebreaker
1510,195003210ROC,NBA,1,1950,3/21/1950,69,1,MNL,Lakers,78,1685.027,1691.448,63.436844,ROC,Kings,76,1669.67,1663.249,A,W,0.38054287,Tiebreaker
1511,195003210WSC,NBA,0,1950,3/21/1950,69,1,WSC,Capitols,87,1433.3279,1427.1454,38.470806,NYK,Knicks,90,1505.1465,1511.329,H,L,0.54046756,
1511,195003210WSC,NBA,1,1950,3/21/1950,69,1,NYK,Knicks,90,1505.1465,1511.329,47.249001,WSC,Capitols,87,1433.3279,1427.1454,A,W,0.45953244,
1512,195003220LAL,NBA,1,1950,3/22/1950,70,1,CHS,Stags,75,1490.9838,1488.4631,44.887833,MNL,Lakers,85,1691.448,1693.9686,A,L,0.15063733,
1512,195003220LAL,NBA,0,1950,3/22/1950,70,1,MNL,Lakers,85,1691.448,1693.9686,63.621414,CHS,Stags,75,1490.9838,1488.4631,H,W,0.84936267,
1513,195003220NYK,NBA,0,1950,3/22/1950,70,1,NYK,Knicks,103,1511.329,1518.6747,47.999393,WSC,Capitols,83,1427.1454,1419.7997,H,W,0.74273753,
1513,195003220NYK,NBA,1,1950,3/22/1950,70,1,WSC,Capitols,83,1427.1454,1419.7997,37.704185,NYK,Knicks,103,1511.329,1518.6747,A,L,0.25726247,
1514,195003220SYR,NBA,0,1950,3/22/1950,65,1,SYR,Sixers,93,1582.1902,1586.8315,54.674168,PHW,Warriors,76,1430.6537,1426.0123,H,W,0.80968434,
1514,195003220SYR,NBA,1,1950,3/22/1950,69,1,PHW,Warriors,76,1430.6537,1426.0123,38.352425,SYR,Sixers,93,1582.1902,1586.8315,A,L,0.19031566,
1515,195003230GSW,NBA,1,1950,3/23/1950,66,1,SYR,Sixers,59,1586.8315,1592.9277,55.239513,PHW,Warriors,53,1426.0123,1419.9161,A,W,0.58664268,
1515,195003230GSW,NBA,0,1950,3/23/1950,70,1,PHW,Warriors,53,1426.0123,1419.9161,37.71632,SYR,Sixers,59,1586.8315,1592.9277,H,L,0.41335732,
1516,195003230ROC,NBA,0,1950,3/23/1950,70,1,ROC,Kings,84,1663.249,1647.7827,60.034351,FTW,Pistons,90,1518.1187,1533.585,H,L,0.80393684,
1516,195003230ROC,NBA,1,1950,3/23/1950,70,1,FTW,Pistons,90,1518.1187,1533.585,49.507282,ROC,Kings,84,1663.249,1647.7827,A,W,0.19606316,
1517,195003230SHE,NBA,0,1950,3/23/1950,64,1,SHE,Redskins,95,1287.2524,1302.474,26.103048,INO,Olympians,85,1505.5646,1490.343,H,W,0.33602491,
1517,195003230SHE,NBA,1,1950,3/23/1950,66,1,INO,Olympians,85,1505.5646,1490.343,45.08316,SHE,Redskins,95,1287.2524,1302.474,A,L,0.66397512,
1518,195003230TRI,NBA,1,1950,3/23/1950,66,1,AND,Packers,75,1529.0189,1524.9336,48.634998,TRI,Hawks,76,1426.1033,1430.1886,A,L,0.50419587,
1518,195003230TRI,NBA,0,1950,3/23/1950,66,1,TRI,Hawks,76,1426.1033,1430.1886,38.788956,AND,Packers,75,1529.0189,1524.9336,H,W,0.49580413,
1519,195003240AND,NBA,0,1950,3/24/1950,67,1,AND,Packers,94,1524.9336,1532.6193,49.410297,TRI,Hawks,71,1430.1886,1422.5029,H,W,0.75418198,
1519,195003240AND,NBA,1,1950,3/24/1950,67,1,TRI,Hawks,71,1430.1886,1422.5029,37.986065,AND,Packers,94,1524.9336,1532.6193,A,L,0.24581802,
1520,195003240FTW,NBA,0,1950,3/24/1950,71,1,FTW,Pistons,79,1533.585,1537.8403,49.933453,ROC,Kings,78,1647.7827,1643.5273,H,W,0.47957915,
1520,195003240FTW,NBA,1,1950,3/24/1950,71,1,ROC,Kings,78,1647.7827,1643.5273,59.682423,FTW,Pistons,79,1533.585,1537.8403,A,L,0.52042085,
1521,195003250CHS,NBA,0,1950,3/25/1950,71,1,CHS,Stags,67,1488.4631,1482.5576,44.273106,MNL,Lakers,75,1693.9686,1699.8741,H,L,0.35266659,
1521,195003250CHS,NBA,1,1950,3/25/1950,71,1,MNL,Lakers,75,1693.9686,1699.8741,64.048706,CHS,Stags,67,1488.4631,1482.5576,A,W,0.64733338,
1522,195003250INO,NBA,0,1950,3/25/1950,67,1,INO,Olympians,91,1490.343,1492.5332,45.310493,SHE,Redskins,84,1302.474,1300.2838,H,W,0.83984929,
1522,195003250INO,NBA,1,1950,3/25/1950,65,1,SHE,Redskins,84,1302.474,1300.2838,25.904045,INO,Olympians,91,1490.343,1492.5332,A,L,0.16015071,
1523,195003260SYR,NBA,1,1950,3/26/1950,71,1,NYK,Knicks,83,1518.6747,1514.3982,47.563084,SYR,Sixers,91,1592.9277,1597.2042,A,L,0.26833606,
1523,195003260SYR,NBA,0,1950,3/26/1950,67,1,SYR,Sixers,91,1592.9277,1597.2042,55.632481,NYK,Knicks,83,1518.6747,1514.3982,H,W,0.73166394,
1524,195003270LAL,NBA,0,1950,3/27/1950,72,1,MNL,Lakers,93,1699.8741,1703.7271,64.323601,FTW,Pistons,79,1537.8403,1533.9874,H,W,0.81882215,
1524,195003270LAL,NBA,1,1950,3/27/1950,72,1,FTW,Pistons,79,1537.8403,1533.9874,49.547672,MNL,Lakers,93,1699.8741,1703.7271,A,L,0.18117785,
1525,195003280FTW,NBA,1,1950,3/28/1950,73,1,MNL,Lakers,89,1703.7271,1710.1169,64.772751,FTW,Pistons,82,1533.9874,1527.5975,A,W,0.59903681,
1525,195003280FTW,NBA,0,1950,3/28/1950,73,1,FTW,Pistons,82,1533.9874,1527.5975,48.9044,MNL,Lakers,89,1703.7271,1710.1169,H,L,0.40096316,
1526,195003280INO,NBA,1,1950,3/28/1950,68,1,AND,Packers,74,1532.6193,1528.1953,48.964752,INO,Olympians,77,1492.5332,1496.9572,A,L,0.41462153,
1526,195003280INO,NBA,0,1950,3/28/1950,68,1,INO,Olympians,77,1492.5332,1496.9572,45.768852,AND,Packers,74,1532.6193,1528.1953,H,W,0.58537847,
1527,195003300AND,NBA,1,1950,3/30/1950,69,1,INO,Olympians,67,1496.9572,1488.4833,44.889927,AND,Packers,84,1528.1953,1536.6692,A,L,0.3196311,
1527,195003300AND,NBA,0,1950,3/30/1950,69,1,AND,Packers,84,1528.1953,1536.6692,49.81636,INO,Olympians,67,1496.9572,1488.4833,H,W,0.6803689,
1528,195003300NYK,NBA,0,1950,3/30/1950,72,1,NYK,Knicks,80,1514.3982,1520.3282,48.167667,SYR,Sixers,76,1597.2042,1591.2742,H,W,0.52472395,
1528,195003300NYK,NBA,1,1950,3/30/1950,68,1,SYR,Sixers,76,1597.2042,1591.2742,55.086761,NYK,Knicks,80,1514.3982,1520.3282,A,L,0.47527605,
1529,195004010INO,NBA,1,1950,4/1/1950,70,1,AND,Packers,67,1536.6692,1542.4562,50.393444,INO,Olympians,65,1488.4833,1482.6963,A,W,0.42598146,
1529,195004010INO,NBA,0,1950,4/1/1950,70,1,INO,Olympians,65,1488.4833,1482.6963,44.28756,AND,Packers,67,1536.6692,1542.4562,H,L,0.57401854,
1530,195004020SYR,NBA,0,1950,4/2/1950,69,1,SYR,Sixers,91,1591.2742,1596.5454,55.57214,NYK,Knicks,80,1520.3282,1515.057,H,W,0.72790986,
1530,195004020SYR,NBA,1,1950,4/2/1950,73,1,NYK,Knicks,80,1520.3282,1515.057,47.630402,SYR,Sixers,91,1591.2742,1596.5454,A,L,0.27209014,
1531,195004050LAL,NBA,0,1950,4/5/1950,74,1,MNL,Lakers,75,1710.1169,1715.6886,65.157501,AND,Packers,50,1542.4562,1536.8845,H,W,0.823578,
1531,195004050LAL,NBA,1,1950,4/5/1950,71,1,AND,Packers,50,1542.4562,1536.8845,49.837902,MNL,Lakers,75,1710.1169,1715.6886,A,L,0.176422,
1532,195004060AND,NBA,0,1950,4/6/1950,72,1,AND,Packers,71,1536.8845,1525.3302,48.675152,MNL,Lakers,90,1715.6886,1727.2429,H,L,0.38849741,
1532,195004060AND,NBA,1,1950,4/6/1950,75,1,MNL,Lakers,90,1715.6886,1727.2429,65.934967,AND,Packers,71,1536.8845,1525.3302,A,W,0.61150259,
1533,195004080SYR,NBA,1,1950,4/8/1950,76,1,MNL,Lakers,68,1727.2429,1731.5433,66.217308,SYR,Sixers,66,1596.5454,1592.245,A,W,0.54406267,
1533,195004080SYR,NBA,0,1950,4/8/1950,70,1,SYR,Sixers,66,1596.5454,1592.245,55.176498,MNL,Lakers,68,1727.2429,1731.5433,H,L,0.45593733,
1534,195004090SYR,NBA,0,1950,4/9/1950,71,1,SYR,Sixers,91,1592.245,1601.1279,55.990345,MNL,Lakers,85,1731.5433,1722.6604,H,W,0.44368508,
1534,195004090SYR,NBA,1,1950,4/9/1950,77,1,MNL,Lakers,85,1731.5433,1722.6604,65.629906,SYR,Sixers,91,1592.245,1601.1279,A,L,0.55631495,
1535,195004140LAL,NBA,0,1950,4/14/1950,78,1,MNL,Lakers,91,1722.6604,1727.4318,65.947441,SYR,Sixers,77,1601.1279,1596.3566,H,W,0.78163904,at Saint Paul MN
1535,195004140LAL,NBA,1,1950,4/14/1950,72,1,SYR,Sixers,77,1601.1279,1596.3566,55.554832,MNL,Lakers,91,1722.6604,1727.4318,A,L,0.21836096,at Saint Paul MN
1536,195004160LAL,NBA,0,1950,4/16/1950,79,1,MNL,Lakers,77,1727.4318,1730.6368,66.158112,SYR,Sixers,69,1596.3566,1593.1515,H,W,0.79086971,at Saint Paul MN
1536,195004160LAL,NBA,1,1950,4/16/1950,73,1,SYR,Sixers,69,1596.3566,1593.1515,55.260151,MNL,Lakers,77,1727.4318,1730.6368,A,L,0.20913029,at Saint Paul MN
1537,195004200SYR,NBA,0,1950,4/20/1950,74,1,SYR,Sixers,83,1593.1515,1602.7565,56.138107,MNL,Lakers,76,1730.6368,1721.0319,H,W,0.4462626,
1537,195004200SYR,NBA,1,1950,4/20/1950,80,1,MNL,Lakers,76,1730.6368,1721.0319,65.520454,SYR,Sixers,83,1593.1515,1602.7565,A,L,0.5537374,
1538,195004230LAL,NBA,0,1950,4/23/1950,81,1,MNL,Lakers,110,1721.0319,1726.1113,65.860039,SYR,Sixers,95,1602.7565,1597.677,H,W,0.778422,
1538,195004230LAL,NBA,1,1950,4/23/1950,75,1,SYR,Sixers,95,1602.7565,1597.677,55.675739,MNL,Lakers,110,1721.0319,1726.1113,A,L,0.221578,
1539,195010310ROC,NBA,1,1951,10/31/1950,1,0,WSC,Capitols,70,1441.0997,1438.463,34.702881,ROC,Kings,78,1608.8955,1611.5322,A,L,0.17630911,
1539,195010310ROC,NBA,0,1951,10/31/1950,1,0,ROC,Kings,78,1608.8955,1611.5322,52.490948,WSC,Capitols,70,1441.0997,1438.463,H,W,0.82369089,
1540,195011010BLB,NBA,1,1951,11/1/1950,1,0,MNL,Lakers,71,1670.8335,1653.1713,56.38464,BLB,Baltimore,81,1396.1971,1413.8594,A,L,0.73209691,
1540,195011010BLB,NBA,0,1951,11/1/1950,1,0,BLB,Baltimore,81,1396.1971,1413.8594,32.210339,MNL,Lakers,71,1670.8335,1653.1713,H,W,0.26790309,
1541,195011010FTW,NBA,1,1951,11/1/1950,1,0,BOS,Celtics,84,1390.1046,1383.752,29.25205,FTW,Pistons,107,1521.9481,1528.3008,A,L,0.20839971,
1541,195011010FTW,NBA,0,1951,11/1/1950,1,0,FTW,Pistons,107,1521.9481,1528.3008,44.070477,BOS,Celtics,84,1390.1046,1383.752,H,W,0.79160029,
1542,195011010WSC,NBA,1,1951,11/1/1950,1,0,INO,Olympians,84,1488.2722,1476.6953,38.665581,WSC,Capitols,100,1438.463,1450.0398,A,L,0.42826796,
1542,195011010WSC,NBA,0,1951,11/1/1950,2,0,WSC,Capitols,100,1438.463,1450.0398,35.893658,INO,Olympians,84,1488.2722,1476.6953,H,W,0.57173204,
1543,195011020SYR,NBA,0,1951,11/2/1950,1,0,SYR,Sixers,92,1574.5078,1581.7687,49.557175,FTW,Pistons,77,1528.3008,1521.0399,H,W,0.6988095,
1543,195011020SYR,NBA,1,1951,11/2/1950,2,0,FTW,Pistons,77,1528.3008,1521.0399,43.312149,SYR,Sixers,92,1574.5078,1581.7687,A,L,0.3011905,
1544,195011020TRI,NBA,1,1951,11/2/1950,2,0,BOS,Celtics,65,1383.752,1377.2389,28.627989,TRI,Hawks,79,1443.1272,1449.6403,A,L,0.28548026,
1544,195011020TRI,NBA,0,1951,11/2/1950,1,0,TRI,Hawks,79,1443.1272,1449.6403,35.852406,BOS,Celtics,65,1383.752,1377.2389,H,W,0.71451974,
1545,195011040BLB,NBA,1,1951,11/4/1950,2,0,INO,Olympians,86,1476.6953,1464.4974,37.392899,BLB,Baltimore,102,1413.8594,1426.0573,A,L,0.44671965,
1545,195011040BLB,NBA,0,1951,11/4/1950,2,0,BLB,Baltimore,102,1413.8594,1426.0573,33.438858,INO,Olympians,86,1476.6953,1464.4974,H,W,0.55328035,
1546,195011040GSW,NBA,1,1951,11/4/1950,3,0,BOS,Celtics,68,1377.2389,1372.4176,28.170034,PHW,Warriors,77,1441.1871,1446.0084,A,L,0.28014106,
1546,195011040GSW,NBA,0,1951,11/4/1950,1,0,PHW,Warriors,77,1441.1871,1446.0084,35.477894,BOS,Celtics,68,1377.2389,1372.4176,H,W,0.71985894,
1547,195011040ROC,NBA,0,1951,11/4/1950,2,0,ROC,Kings,95,1611.5322,1619.6244,53.268478,FTW,Pistons,71,1521.0399,1512.9478,H,W,0.74961537,
1547,195011040ROC,NBA,1,1951,11/4/1950,3,0,FTW,Pistons,71,1521.0399,1512.9478,42.465149,ROC,Kings,95,1611.5322,1619.6244,A,L,0.25038463,
1548,195011040TRI,NBA,0,1951,11/4/1950,2,0,TRI,Hawks,87,1449.6403,1459.1967,36.841866,NYK,Knicks,76,1512.5427,1502.9863,H,W,0.5531857,
1548,195011040TRI,NBA,1,1951,11/4/1950,1,0,NYK,Knicks,76,1512.5427,1502.9863,41.420849,TRI,Hawks,87,1449.6403,1459.1967,A,L,0.4468143,
1549,195011040WSC,NBA,1,1951,11/4/1950,2,0,MNL,Lakers,91,1653.1713,1658.2544,56.840511,WSC,Capitols,85,1450.0398,1444.9567,A,W,0.64420736,
1549,195011040WSC,NBA,0,1951,11/4/1950,3,0,WSC,Capitols,85,1450.0398,1444.9567,35.36961,MNL,Lakers,91,1653.1713,1658.2544,H,L,0.35579267,
1550,195011050FTW,NBA,1,1951,11/5/1950,3,0,INO,Olympians,63,1464.4974,1460.7423,37.002396,FTW,Pistons,68,1512.9478,1516.7029,A,L,0.29847956,
1550,195011050FTW,NBA,0,1951,11/5/1950,4,0,FTW,Pistons,68,1512.9478,1516.7029,42.858395,INO,Olympians,63,1464.4974,1460.7423,H,W,0.70152044,
1551,195011050SYR,NBA,0,1951,11/5/1950,2,0,SYR,Sixers,90,1581.7687,1586.8853,50.069077,MNL,Lakers,87,1658.2544,1653.1378,H,W,0.5337882,
1551,195011050SYR,NBA,1,1951,11/5/1950,3,0,MNL,Lakers,87,1658.2544,1653.1378,56.381626,SYR,Sixers,90,1581.7687,1586.8853,A,L,0.4662118,
1552,195011050TRI,NBA,0,1951,11/5/1950,3,0,TRI,Hawks,98,1459.1967,1463.6886,37.308727,NYK,Knicks,95,1502.9863,1498.4944,H,W,0.58019471,
1552,195011050TRI,NBA,1,1951,11/5/1950,2,0,NYK,Knicks,95,1502.9863,1498.4944,40.949677,TRI,Hawks,98,1459.1967,1463.6886,A,L,0.41980529,
1553,195011070BLB,NBA,0,1951,11/7/1950,3,0,BLB,Baltimore,64,1426.0573,1400.5458,30.888153,BOS,Celtics,83,1372.4176,1397.9291,H,L,0.70773751,at Providence RI
1553,195011070BLB,NBA,1,1951,11/7/1950,4,0,BOS,Celtics,83,1372.4176,1397.9291,30.630796,BLB,Baltimore,64,1426.0573,1400.5458,A,W,0.29226249,at Providence RI
1554,195011070INO,NBA,1,1951,11/7/1950,3,0,NYK,Knicks,73,1498.4944,1488.8918,39.94265,INO,Olympians,86,1460.7423,1470.3448,A,L,0.41136438,
1554,195011070INO,NBA,0,1951,11/7/1950,4,0,INO,Olympians,86,1460.7423,1470.3448,38.002277,NYK,Knicks,73,1498.4944,1488.8918,H,W,0.58863562,
1555,195011080FTW,NBA,1,1951,11/8/1950,4,0,TRI,Hawks,79,1463.6886,1458.9482,36.816078,FTW,Pistons,87,1516.7029,1521.4432,A,L,0.29300767,
1555,195011080FTW,NBA,0,1951,11/8/1950,5,0,FTW,Pistons,87,1516.7029,1521.4432,43.354317,TRI,Hawks,79,1463.6886,1458.9482,H,W,0.70699233,
1556,195011080WSC,NBA,1,1951,11/8/1950,4,0,BLB,Baltimore,81,1400.5458,1396.7181,30.511993,WSC,Capitols,86,1444.9567,1448.7843,A,L,0.30337113,
1556,195011080WSC,NBA,0,1951,11/8/1950,4,0,WSC,Capitols,86,1444.9567,1448.7843,35.764057,BLB,Baltimore,81,1400.5458,1396.7181,H,W,0.69662887,
1557,195011090BOS,NBA,0,1951,11/9/1950,5,0,BOS,Celtics,76,1397.9291,1409.3325,31.758457,MNL,Lakers,71,1653.1378,1641.7344,H,W,0.2903977,
1557,195011090BOS,NBA,1,1951,11/9/1950,4,0,MNL,Lakers,71,1653.1378,1641.7344,55.342735,BOS,Celtics,76,1397.9291,1409.3325,A,L,0.7096023,
1558,195011090NYK,NBA,0,1951,11/9/1950,4,0,NYK,Knicks,73,1488.8918,1471.8127,38.155468,INO,Olympians,85,1470.3448,1487.424,H,L,0.66427666,
1558,195011090NYK,NBA,1,1951,11/9/1950,5,0,INO,Olympians,85,1470.3448,1487.424,39.788792,NYK,Knicks,73,1488.8918,1471.8127,A,W,0.33572334,
1559,195011090GSW,NBA,0,1951,11/9/1950,2,0,PHW,Warriors,87,1446.0084,1458.2804,36.746765,FTW,Pistons,72,1521.4432,1509.1713,H,W,0.53529334,
1559,195011090GSW,NBA,1,1951,11/9/1950,6,0,FTW,Pistons,72,1521.4432,1509.1713,42.069393,PHW,Warriors,87,1446.0084,1458.2804,A,L,0.46470666,
1560,195011090SYR,NBA,0,1951,11/9/1950,3,0,SYR,Sixers,89,1586.8853,1592.5577,50.633129,TRI,Hawks,70,1458.9482,1453.2758,H,W,0.78786618,
1560,195011090SYR,NBA,1,1951,11/9/1950,5,0,TRI,Hawks,70,1458.9482,1453.2758,36.228168,SYR,Sixers,89,1586.8853,1592.5577,A,L,0.21213382,
1561,195011110BLB,NBA,1,1951,11/11/1950,7,0,FTW,Pistons,77,1509.1713,1499.672,41.073204,BLB,Baltimore,85,1396.7181,1406.2174,A,L,0.51791382,
1561,195011110BLB,NBA,0,1951,11/11/1950,5,0,BLB,Baltimore,85,1396.7181,1406.2174,31.44886,FTW,Pistons,77,1509.1713,1499.672,H,W,0.48208618,
1562,195011110NYK,NBA,1,1951,11/11/1950,4,0,SYR,Sixers,72,1592.5577,1587.3513,50.115559,NYK,Knicks,74,1471.8127,1477.0192,A,L,0.52981901,
1562,195011110NYK,NBA,0,1951,11/11/1950,5,0,NYK,Knicks,74,1471.8127,1477.0192,38.699444,SYR,Sixers,72,1592.5577,1587.3513,H,W,0.47018099,
1563,195011110ROC,NBA,1,1951,11/11/1950,6,0,TRI,Hawks,77,1453.2758,1450.4269,35.933636,ROC,Kings,86,1619.6244,1622.4733,A,L,0.17752218,
1563,195011110ROC,NBA,0,1951,11/11/1950,3,0,ROC,Kings,86,1619.6244,1622.4733,53.539959,TRI,Hawks,77,1453.2758,1450.4269,H,W,0.82247782,
1564,195011110WSC,NBA,1,1951,11/11/1950,6,0,BOS,Celtics,78,1409.3325,1415.6158,32.386284,WSC,Capitols,77,1448.7843,1442.501,A,W,0.30943781,
1564,195011110WSC,NBA,0,1951,11/11/1950,5,0,WSC,Capitols,77,1448.7843,1442.501,35.117096,BOS,Celtics,78,1409.3325,1415.6158,H,L,0.69056219,
1565,195011120BOS,NBA,0,1951,11/12/1950,7,0,BOS,Celtics,78,1415.6158,1420.6405,32.891422,INO,Olympians,75,1487.424,1482.3993,H,W,0.54048258,
1565,195011120BOS,NBA,1,1951,11/12/1950,6,0,INO,Olympians,75,1487.424,1482.3993,39.262417,BOS,Celtics,78,1415.6158,1420.6405,A,L,0.45951742,
1566,195011120FTW,NBA,0,1951,11/12/1950,8,0,FTW,Pistons,87,1499.672,1506.2546,41.763607,WSC,Capitols,73,1442.501,1435.9183,H,W,0.71192449,
1566,195011120FTW,NBA,1,1951,11/12/1950,6,0,WSC,Capitols,73,1442.501,1435.9183,34.442516,FTW,Pistons,87,1499.672,1506.2546,A,L,0.28807551,
1567,195011120LAL,NBA,1,1951,11/12/1950,3,0,PHW,Warriors,70,1458.2804,1455.0123,36.407951,MNL,Lakers,83,1641.7344,1645.0024,A,L,0.16359866,
1567,195011120LAL,NBA,0,1951,11/12/1950,5,0,MNL,Lakers,83,1641.7344,1645.0024,55.642704,PHW,Warriors,70,1458.2804,1455.0123,H,W,0.83640134,
1568,195011120SYR,NBA,1,1951,11/12/1950,6,0,BLB,Baltimore,57,1406.2174,1400.8914,30.922205,SYR,Sixers,83,1587.3513,1592.6774,A,L,0.16543436,
1568,195011120SYR,NBA,0,1951,11/12/1950,5,0,SYR,Sixers,83,1587.3513,1592.6774,50.644985,BLB,Baltimore,57,1406.2174,1400.8914,H,W,0.83456564,
1569,195011120TRI,NBA,0,1951,11/12/1950,7,0,TRI,Hawks,82,1450.4269,1457.5723,36.673298,ROC,Kings,79,1622.4733,1615.3279,H,W,0.39777794,
1569,195011120TRI,NBA,1,1951,11/12/1950,4,0,ROC,Kings,79,1622.4733,1615.3279,52.856812,TRI,Hawks,82,1450.4269,1457.5723,A,L,0.60222208,
1570,195011140INO,NBA,0,1951,11/14/1950,7,0,INO,Olympians,108,1482.3993,1505.0975,41.642265,SYR,Sixers,78,1592.6774,1569.9791,H,W,0.48521298,
1570,195011140INO,NBA,1,1951,11/14/1950,6,0,SYR,Sixers,78,1592.6774,1569.9791,48.367245,INO,Olympians,108,1482.3993,1505.0975,A,L,0.51478702,
1571,195011140GSW,NBA,1,1951,11/14/1950,7,0,BLB,Baltimore,72,1400.8914,1394.8481,30.328899,PHW,Warriors,84,1455.0123,1461.0555,A,L,0.29168969,
1571,195011140GSW,NBA,0,1951,11/14/1950,4,0,PHW,Warriors,84,1455.0123,1461.0555,37.034943,BLB,Baltimore,72,1400.8914,1394.8481,H,W,0.70831031,
1572,195011140WSC,NBA,0,1951,11/14/1950,7,0,WSC,Capitols,87,1435.9183,1427.2928,33.564129,NYK,Knicks,92,1477.0192,1485.6447,H,L,0.58395994,
1572,195011140WSC,NBA,1,1951,11/14/1950,6,0,NYK,Knicks,92,1477.0192,1485.6447,39.602341,WSC,Capitols,87,1435.9183,1427.2928,A,W,0.41604006,
1573,195011150BLB,NBA,1,1951,11/15/1950,5,0,PHW,Warriors,72,1461.0555,1453.0724,36.207127,BLB,Baltimore,80,1394.8481,1402.8313,A,L,0.45152134,
1573,195011150BLB,NBA,0,1951,11/15/1950,8,0,BLB,Baltimore,80,1394.8481,1402.8313,31.113634,PHW,Warriors,72,1461.0555,1453.0724,H,W,0.54847866,
1574,195011150BOS,NBA,1,1951,11/15/1950,8,0,WSC,Capitols,74,1427.2928,1422.4628,33.07526,BOS,Celtics,79,1420.6405,1425.4706,A,L,0.36880374,at Providence RI
1574,195011150BOS,NBA,0,1951,11/15/1950,8,0,BOS,Celtics,79,1420.6405,1425.4706,33.379425,WSC,Capitols,74,1427.2928,1422.4628,H,W,0.63119626,at Providence RI
1575,195011150FTW,NBA,1,1951,11/15/1950,5,0,ROC,Kings,85,1615.3279,1608.7909,52.225464,FTW,Pistons,89,1506.2546,1512.7916,A,L,0.51305449,
1575,195011150FTW,NBA,0,1951,11/15/1950,9,0,FTW,Pistons,89,1506.2546,1512.7916,42.448792,ROC,Kings,85,1615.3279,1608.7909,H,W,0.48694551,
1576,195011150LAL,NBA,1,1951,11/15/1950,7,0,SYR,Sixers,71,1569.9791,1568.0825,48.174557,MNL,Lakers,72,1645.0024,1646.899,A,L,0.26746643,
1576,195011150LAL,NBA,0,1951,11/15/1950,6,0,MNL,Lakers,72,1645.0024,1646.899,55.815971,SYR,Sixers,71,1569.9791,1568.0825,H,W,0.73253357,
1577,195011160BOS,NBA,1,1951,11/16/1950,9,0,BLB,Baltimore,73,1402.8313,1396.9723,30.536911,BOS,Celtics,82,1425.4706,1431.3296,A,L,0.33049029,
1577,195011160BOS,NBA,0,1951,11/16/1950,9,0,BOS,Celtics,82,1425.4706,1431.3296,33.974392,BLB,Baltimore,73,1402.8313,1396.9723,H,W,0.66950971,
1578,195011160NYK,NBA,0,1951,11/16/1950,7,0,NYK,Knicks,71,1485.6447,1491.6121,40.227844,MNL,Lakers,69,1646.899,1640.9316,H,W,0.41274998,
1578,195011160NYK,NBA,1,1951,11/16/1950,7,0,MNL,Lakers,69,1646.899,1640.9316,55.268784,NYK,Knicks,71,1485.6447,1491.6121,A,L,0.58724999,
1579,195011160GSW,NBA,1,1951,11/16/1950,8,0,INO,Olympians,67,1505.0975,1492.927,40.365734,PHW,Warriors,84,1453.0724,1465.2429,A,L,0.4313941,
1579,195011160GSW,NBA,0,1951,11/16/1950,6,0,PHW,Warriors,84,1453.0724,1465.2429,37.470505,INO,Olympians,67,1505.0975,1492.927,H,W,0.5686059,
1580,195011160TRI,NBA,1,1951,11/16/1950,8,0,SYR,Sixers,75,1568.0825,1561.5116,47.504494,TRI,Hawks,79,1457.5723,1464.1432,A,L,0.51512086,
1580,195011160TRI,NBA,0,1951,11/16/1950,8,0,TRI,Hawks,79,1457.5723,1464.1432,37.35603,SYR,Sixers,75,1568.0825,1561.5116,H,W,0.48487914,
1581,195011180BLB,NBA,0,1951,11/18/1950,10,0,BLB,Baltimore,76,1396.9723,1389.051,29.764221,BOS,Celtics,80,1431.3296,1439.2509,H,L,0.59335923,
1581,195011180BLB,NBA,1,1951,11/18/1950,10,0,BOS,Celtics,80,1431.3296,1439.2509,34.7836,BLB,Baltimore,76,1396.9723,1389.051,A,W,0.40664077,
1582,195011180INO,NBA,1,1951,11/18/1950,9,0,TRI,Hawks,67,1464.1432,1459.2206,36.844349,INO,Olympians,74,1492.927,1497.8496,A,L,0.32271135,
1582,195011180INO,NBA,0,1951,11/18/1950,9,0,INO,Olympians,74,1492.927,1497.8496,40.882046,TRI,Hawks,67,1464.1432,1459.2206,H,W,0.67728865,
1583,195011180NYK,NBA,0,1951,11/18/1950,8,0,NYK,Knicks,93,1491.6121,1496.1875,40.707703,PHW,Warriors,87,1465.2429,1460.6675,H,W,0.67424309,
1583,195011180NYK,NBA,1,1951,11/18/1950,7,0,PHW,Warriors,87,1465.2429,1460.6675,36.994621,NYK,Knicks,93,1491.6121,1496.1875,A,L,0.32575691,
1584,195011180ROC,NBA,1,1951,11/18/1950,8,0,MNL,Lakers,86,1640.9316,1653.2094,56.388073,ROC,Kings,77,1608.7909,1596.5132,A,W,0.40356582,
